order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
3721,47,782,145,1,cash,2017-03-09 6:17:59
3722,41,923,472,4,credit_card,2017-03-16 14:54:32
3723,45,950,284,2,debit,2017-03-27 3:06:31
3724,88,979,176,1,credit_card,2017-03-29 13:48:17
3725,78,766,77175,3,credit_card,2017-03-16 14:13:26
3726,5,959,142,1,cash,2017-03-07 12:45:33
3727,2,711,282,3,debit,2017-03-24 12:33:36
3728,96,983,153,1,credit_card,2017-03-25 7:54:26
3729,58,914,276,2,cash,2017-03-04 9:34:13
3730,94,910,402,3,credit_card,2017-03-03 2:54:12
3731,89,932,196,1,debit,2017-03-28 4:13:25
3732,35,725,328,2,credit_card,2017-03-27 15:09:59
3733,15,813,153,1,debit,2017-03-08 3:30:24
3734,6,763,187,1,cash,2017-03-09 12:40:42
3735,19,755,326,2,debit,2017-03-06 22:09:40
3736,71,711,328,2,credit_card,2017-03-11 22:59:36
3737,22,829,292,2,cash,2017-03-01 4:45:25
3738,4,759,384,3,debit,2017-03-05 14:48:46
3739,6,805,374,2,cash,2017-03-03 0:06:15
3740,75,925,256,2,debit,2017-03-22 4:51:26
3741,19,713,163,1,cash,2017-03-21 0:04:35
3742,60,894,531,3,credit_card,2017-03-28 20:53:37
3743,5,701,284,2,credit_card,2017-03-27 13:54:34
3744,35,714,492,3,cash,2017-03-25 18:37:48
3745,74,705,153,1,cash,2017-03-09 5:38:19
3746,61,736,474,3,debit,2017-03-18 11:19:55
3747,29,892,326,2,credit_card,2017-03-23 20:07:52
3748,93,982,114,1,cash,2017-03-02 18:45:20
3749,74,969,153,1,cash,2017-03-07 9:59:47
3750,50,926,579,3,credit_card,2017-03-07 0:01:53
3751,7,794,336,3,cash,2017-03-29 16:12:55
3752,17,702,528,3,debit,2017-03-18 8:12:17
3753,66,858,161,1,credit_card,2017-03-07 23:25:34
3754,36,943,260,2,cash,2017-03-16 10:19:09
3755,52,879,292,2,credit_card,2017-03-05 3:19:11
3756,9,950,236,2,cash,2017-03-17 14:17:03
3757,64,989,133,1,cash,2017-03-11 22:48:56
3758,29,714,163,1,cash,2017-03-15 9:03:45
3759,63,823,272,2,credit_card,2017-03-13 1:08:54
3760,7,910,224,2,credit_card,2017-03-21 6:56:20
3761,91,722,160,1,credit_card,2017-03-02 1:07:23
3762,91,963,160,1,credit_card,2017-03-18 16:15:26
3763,72,750,320,2,credit_card,2017-03-14 12:07:43
3764,84,890,306,2,cash,2017-03-26 13:40:42
3765,29,733,489,3,credit_card,2017-03-02 11:18:15
3766,99,730,195,1,cash,2017-03-07 13:44:31
3767,88,815,176,1,credit_card,2017-03-14 14:40:33
3768,85,716,172,1,cash,2017-03-07 18:14:12
3769,23,912,156,1,credit_card,2017-03-05 4:55:58
3770,54,971,266,2,credit_card,2017-03-08 10:20:21
3771,22,969,292,2,credit_card,2017-03-11 22:15:04
3772,72,985,320,2,credit_card,2017-03-08 19:02:40
3773,54,740,266,2,debit,2017-03-20 2:38:56
3774,87,718,298,2,debit,2017-03-05 15:29:36
3775,73,785,165,1,credit_card,2017-03-07 19:16:30
3776,12,960,603,3,cash,2017-03-03 0:38:42
3777,14,842,232,2,credit_card,2017-03-29 8:26:38
3778,73,855,165,1,credit_card,2017-03-02 7:49:38
3779,62,764,320,2,cash,2017-03-17 8:37:09
3780,76,870,465,3,cash,2017-03-27 14:10:03
3781,78,889,25725,1,cash,2017-03-11 21:14:50
3782,46,796,498,3,cash,2017-03-25 3:17:36
3783,51,920,561,3,debit,2017-03-29 0:28:31
3784,10,864,148,1,cash,2017-03-22 20:00:58
3785,25,858,260,2,debit,2017-03-03 9:59:00
3786,14,792,116,1,debit,2017-03-14 13:46:18
3787,45,790,142,1,debit,2017-03-20 21:37:27
3788,64,734,399,3,debit,2017-03-25 22:30:39
3789,71,913,492,3,cash,2017-03-02 6:37:49
3790,77,885,156,1,cash,2017-03-24 4:26:30
3791,39,889,134,1,cash,2017-03-28 7:55:45
3792,11,714,184,1,debit,2017-03-07 22:48:35
3793,12,823,201,1,credit_card,2017-03-29 9:26:09
3794,38,845,570,3,debit,2017-03-07 7:55:16
3795,45,718,142,1,credit_card,2017-03-25 7:12:12
3796,11,723,368,2,credit_card,2017-03-21 1:11:01
3797,63,835,272,2,debit,2017-03-30 2:01:25
3798,89,701,196,1,debit,2017-03-19 4:12:33
3799,40,872,322,2,credit_card,2017-03-02 11:29:50
3800,63,999,136,1,debit,2017-03-13 7:22:23
3801,5,920,426,3,cash,2017-03-08 7:07:18
3802,2,899,188,2,debit,2017-03-24 13:53:03
3803,55,870,513,3,cash,2017-03-24 17:42:00
3804,15,959,153,1,debit,2017-03-04 3:50:59
3805,25,801,260,2,cash,2017-03-28 21:03:54
3806,89,953,588,3,debit,2017-03-06 23:24:55
3807,86,810,260,2,cash,2017-03-29 21:56:42
3808,57,757,147,1,cash,2017-03-30 17:54:23
3809,77,786,156,1,debit,2017-03-22 21:09:03
3810,19,779,326,2,cash,2017-03-24 19:33:47
3811,68,875,408,3,credit_card,2017-03-19 4:50:59
3812,41,948,236,2,debit,2017-03-02 14:25:44
3813,98,965,133,1,debit,2017-03-17 1:08:54
3814,46,813,498,3,cash,2017-03-27 3:31:57
3815,19,991,489,3,cash,2017-03-25 2:03:20
3816,72,896,160,1,cash,2017-03-12 2:15:27
3817,59,887,178,1,cash,2017-03-23 2:50:54
3818,99,963,390,2,credit_card,2017-03-19 6:18:54
3819,46,868,332,2,cash,2017-03-27 19:41:09
3820,86,840,260,2,debit,2017-03-18 23:18:29
3821,37,908,284,2,debit,2017-03-10 6:25:00
3822,37,956,426,3,cash,2017-03-30 17:21:04
3823,6,810,374,2,credit_card,2017-03-19 6:41:54
3824,10,988,148,1,credit_card,2017-03-01 21:54:45
3825,43,736,724,4,credit_card,2017-03-25 17:34:51
3826,36,762,130,1,cash,2017-03-04 13:17:23
3827,49,821,258,2,debit,2017-03-07 3:52:52
3828,37,708,142,1,credit_card,2017-03-29 12:55:34
3829,7,746,112,1,credit_card,2017-03-28 8:08:33
3830,67,938,131,1,credit_card,2017-03-16 11:49:32
3831,22,983,292,2,cash,2017-03-11 11:01:25
3832,24,873,280,2,credit_card,2017-03-10 14:44:03
3833,31,920,129,1,debit,2017-03-13 13:45:21
3834,27,719,338,2,cash,2017-03-25 11:03:00
3835,7,986,112,1,debit,2017-03-18 3:51:08
3836,68,879,544,4,debit,2017-03-03 1:53:28
3837,10,971,148,1,cash,2017-03-17 18:51:42
3838,75,758,256,2,cash,2017-03-04 15:58:12
3839,17,748,176,1,cash,2017-03-11 20:16:53
3840,41,862,236,2,cash,2017-03-15 20:07:12
3841,71,935,492,3,debit,2017-03-01 22:46:05
3842,55,990,684,4,credit_card,2017-03-21 1:46:16
3843,85,996,172,1,debit,2017-03-01 13:27:24
3844,87,802,447,3,debit,2017-03-28 23:34:54
3845,71,831,492,3,cash,2017-03-23 5:13:32
3846,7,755,112,1,credit_card,2017-03-17 0:49:23
3847,63,799,272,2,debit,2017-03-13 0:37:58
3848,90,923,534,3,debit,2017-03-05 3:31:29
3849,91,726,160,1,credit_card,2017-03-13 4:05:56
3850,85,771,344,2,debit,2017-03-14 22:44:50
3851,36,886,130,1,debit,2017-03-24 20:57:00
3852,49,865,387,3,cash,2017-03-04 13:33:57
3853,40,939,161,1,debit,2017-03-10 7:01:06
3854,62,794,160,1,cash,2017-03-16 0:29:23
3855,30,994,153,1,debit,2017-03-18 17:04:10
3856,28,975,164,1,cash,2017-03-10 6:00:25
3857,2,708,188,2,credit_card,2017-03-18 23:27:10
3858,59,762,534,3,debit,2017-03-13 19:42:15
3859,99,931,390,2,cash,2017-03-24 22:14:15
3860,90,821,178,1,credit_card,2017-03-10 21:23:35
3861,99,743,195,1,debit,2017-03-10 15:16:30
3862,54,934,133,1,debit,2017-03-08 9:54:19
3863,16,722,156,1,credit_card,2017-03-07 19:48:59
3864,15,706,153,1,credit_card,2017-03-23 13:04:03
3865,98,950,133,1,cash,2017-03-24 9:57:23
3866,68,815,816,6,debit,2017-03-11 9:31:50
3867,58,970,138,1,credit_card,2017-03-13 14:47:08
3868,60,821,531,3,debit,2017-03-08 5:12:29
3869,54,964,133,1,credit_card,2017-03-29 1:36:10
3870,22,963,292,2,debit,2017-03-08 22:02:38
3871,10,872,444,3,cash,2017-03-28 18:21:05
3872,92,818,90,1,debit,2017-03-18 9:10:08
3873,94,978,134,1,credit_card,2017-03-07 14:10:47
3874,71,784,328,2,debit,2017-03-01 17:20:24
3875,68,710,136,1,debit,2017-03-24 0:18:25
3876,20,739,381,3,debit,2017-03-11 7:25:09
3877,7,791,112,1,credit_card,2017-03-07 8:04:39
3878,13,890,480,3,credit_card,2017-03-24 17:26:28
3879,13,819,160,1,debit,2017-03-03 17:56:55
3880,40,745,483,3,cash,2017-03-20 22:37:45
3881,14,995,232,2,debit,2017-03-23 14:22:47
3882,47,854,290,2,debit,2017-03-21 10:40:19
3883,40,798,322,2,debit,2017-03-19 0:25:42
3884,60,957,354,2,debit,2017-03-29 4:19:59
3885,26,716,352,2,debit,2017-03-05 0:54:49
3886,30,969,153,1,cash,2017-03-04 11:59:09
3887,40,854,322,2,credit_card,2017-03-28 1:10:28
3888,73,736,330,2,debit,2017-03-08 11:42:26
3889,52,949,292,2,debit,2017-03-29 9:09:26
3890,37,916,426,3,debit,2017-03-06 9:59:23
3891,33,856,692,4,cash,2017-03-17 10:46:46
3892,89,724,588,3,debit,2017-03-17 2:19:29
3893,94,908,134,1,cash,2017-03-07 13:59:06
3894,26,704,176,1,credit_card,2017-03-13 21:13:31
3895,55,911,171,1,cash,2017-03-19 0:13:04
3896,87,850,298,2,credit_card,2017-03-25 21:16:00
3897,98,998,532,4,credit_card,2017-03-23 1:39:58
3898,67,826,262,2,credit_card,2017-03-19 14:59:17
3899,30,764,459,3,cash,2017-03-26 19:36:59
3900,39,721,268,2,credit_card,2017-03-03 21:14:52
3901,68,895,272,2,cash,2017-03-07 1:33:09
3902,60,782,531,3,cash,2017-03-20 12:37:15
3903,91,921,320,2,debit,2017-03-13 12:59:42
3904,42,975,352,1,debit,2017-03-12 1:28:31
3905,6,947,374,2,cash,2017-03-19 23:42:01
3906,91,879,160,1,credit_card,2017-03-25 8:50:09
3907,74,933,306,2,credit_card,2017-03-05 19:49:10
3908,80,787,580,4,cash,2017-03-09 2:06:36
3909,20,800,127,1,debit,2017-03-06 5:28:20
3910,9,852,472,4,debit,2017-03-01 10:16:17
3911,45,795,284,2,debit,2017-03-28 23:13:28
3912,97,851,162,1,debit,2017-03-17 20:03:21
3913,44,764,144,1,cash,2017-03-08 6:25:17
3914,81,746,354,2,debit,2017-03-01 12:04:45
3915,48,730,234,2,debit,2017-03-14 13:30:46
3916,92,760,180,2,cash,2017-03-26 15:44:40
3917,80,962,145,1,debit,2017-03-12 15:44:07
3918,70,988,173,1,cash,2017-03-09 21:53:20
3919,59,734,178,1,cash,2017-03-05 0:45:13
3920,29,932,326,2,credit_card,2017-03-11 14:47:22
3921,54,914,399,3,debit,2017-03-22 14:16:58
3922,88,815,528,3,credit_card,2017-03-05 6:21:55
3923,18,735,312,2,cash,2017-03-21 6:06:38
3924,69,816,262,2,debit,2017-03-05 2:10:42
3925,58,933,138,1,cash,2017-03-23 7:46:56
3926,39,895,134,1,cash,2017-03-10 16:44:12
3927,44,951,432,3,debit,2017-03-03 3:21:20
3928,97,979,810,5,credit_card,2017-03-11 7:37:13
3929,34,811,244,2,debit,2017-03-23 22:34:24
3930,91,815,160,1,credit_card,2017-03-01 19:48:24
3931,88,932,352,2,debit,2017-03-19 20:26:11
3932,100,768,333,3,cash,2017-03-03 2:45:20
3933,68,887,272,2,debit,2017-03-25 22:38:06
3934,57,915,147,1,cash,2017-03-15 1:19:10
3935,65,912,462,3,credit_card,2017-03-05 12:11:01
3936,56,916,234,2,cash,2017-03-07 6:50:53
3937,88,771,176,1,debit,2017-03-21 7:36:03
3938,63,857,272,2,cash,2017-03-30 20:21:38
3939,74,985,459,3,cash,2017-03-22 6:10:12
3940,17,852,352,2,credit_card,2017-03-09 13:48:03
3941,70,832,173,1,cash,2017-03-03 23:22:19
3942,66,731,161,1,cash,2017-03-25 14:54:01
3943,14,852,348,3,debit,2017-03-27 11:32:06
3944,56,843,117,1,debit,2017-03-12 4:22:41
3945,54,723,133,1,credit_card,2017-03-18 16:30:03
3946,15,814,306,2,credit_card,2017-03-13 3:41:19
3947,39,997,402,3,cash,2017-03-03 12:38:12
3948,72,808,160,1,credit_card,2017-03-21 22:38:03
3949,85,897,344,2,credit_card,2017-03-05 7:30:26
3950,39,968,134,1,credit_card,2017-03-09 3:54:13
3951,86,732,260,2,credit_card,2017-03-22 5:45:21
3952,5,842,284,2,credit_card,2017-03-10 11:28:32
3953,93,805,228,2,debit,2017-03-07 5:20:06
3954,46,710,498,3,debit,2017-03-23 17:44:48
3955,52,945,584,4,cash,2017-03-25 18:04:42
3956,31,859,516,4,cash,2017-03-09 17:59:48
3957,52,745,146,1,debit,2017-03-01 0:44:32
3958,71,822,328,2,debit,2017-03-28 12:50:54
3959,89,932,196,1,debit,2017-03-01 10:48:56
3960,72,750,160,1,credit_card,2017-03-28 5:04:41
3961,70,962,519,3,debit,2017-03-28 10:33:55
3962,90,712,356,2,cash,2017-03-03 4:42:38
3963,91,916,480,3,debit,2017-03-17 6:04:44
3964,64,949,133,1,credit_card,2017-03-20 6:22:25
3965,33,999,173,1,credit_card,2017-03-27 17:46:58
3966,64,808,399,3,debit,2017-03-26 21:29:25
3967,10,976,740,5,debit,2017-03-13 17:09:41
3968,30,942,306,2,credit_card,2017-03-27 7:43:57
3969,1,788,316,2,credit_card,2017-03-18 12:55:40
3970,69,925,131,1,cash,2017-03-23 23:54:02
3971,57,961,441,3,debit,2017-03-12 6:44:52
3972,65,847,154,1,credit_card,2017-03-22 8:56:27
3973,11,724,184,1,credit_card,2017-03-16 19:08:08
3974,60,898,531,3,credit_card,2017-03-07 21:28:47
3975,63,966,272,2,debit,2017-03-11 16:02:44
3976,65,870,154,1,credit_card,2017-03-13 12:27:15
3977,38,753,380,2,debit,2017-03-15 20:50:19
3978,55,766,171,1,debit,2017-03-10 9:54:00
3979,55,785,684,4,debit,2017-03-24 0:32:45
3980,31,828,258,2,credit_card,2017-03-09 0:47:42
3981,56,931,468,4,cash,2017-03-09 1:46:30
3982,100,818,111,1,cash,2017-03-23 21:34:27
3983,96,922,459,3,debit,2017-03-11 19:58:25
3984,79,794,362,2,cash,2017-03-21 19:54:12
3985,13,710,480,3,debit,2017-03-16 14:24:17
3986,61,934,316,2,credit_card,2017-03-11 14:29:49
3987,97,897,162,1,cash,2017-03-18 13:15:34
3988,20,795,508,4,cash,2017-03-24 21:05:53
3989,27,714,169,1,credit_card,2017-03-30 19:00:14
3990,100,889,333,3,debit,2017-03-05 0:13:44
3991,23,981,468,3,credit_card,2017-03-09 8:17:48
3992,63,782,272,2,cash,2017-03-04 21:31:07
3993,7,970,112,1,credit_card,2017-03-12 9:44:05
3994,87,707,447,3,credit_card,2017-03-17 12:37:01
3995,35,777,328,2,debit,2017-03-03 7:20:08
3996,51,701,561,3,debit,2017-03-16 1:15:13
3997,47,900,435,3,credit_card,2017-03-14 17:56:29
3998,71,747,328,2,debit,2017-03-28 8:40:57
3999,42,886,352,1,debit,2017-03-09 20:10:41
4000,98,857,266,2,debit,2017-03-01 14:06:26
4001,79,900,181,1,cash,2017-03-22 2:15:30
4002,29,856,326,2,cash,2017-03-17 5:44:14
4003,19,943,163,1,credit_card,2017-03-15 2:43:14
4004,63,752,136,1,cash,2017-03-27 20:26:46
4005,35,741,328,2,debit,2017-03-28 1:27:00
4006,73,882,330,2,debit,2017-03-06 17:41:47
4007,4,916,256,2,cash,2017-03-28 6:48:12
4008,5,982,284,2,credit_card,2017-03-11 1:50:56
4009,36,976,260,2,debit,2017-03-03 22:19:27
4010,89,831,196,1,cash,2017-03-12 15:57:15
4011,55,947,513,3,cash,2017-03-13 3:42:25
4012,70,893,173,1,credit_card,2017-03-23 7:52:37
4013,83,841,129,1,credit_card,2017-03-06 8:21:56
4014,77,880,468,3,debit,2017-03-11 3:24:43
4015,27,829,169,1,credit_card,2017-03-08 9:54:11
4016,98,954,532,4,cash,2017-03-03 11:11:37
4017,27,996,169,1,credit_card,2017-03-07 11:45:26
4018,40,799,322,2,debit,2017-03-10 21:14:54
4019,96,891,153,1,cash,2017-03-01 1:54:11
4020,53,847,224,2,cash,2017-03-23 23:03:19
4021,95,863,336,2,credit_card,2017-03-08 5:42:13
4022,57,888,147,1,cash,2017-03-17 13:34:02
4023,68,993,272,2,credit_card,2017-03-22 8:38:37
4024,29,774,489,3,cash,2017-03-07 21:56:19
4025,93,721,456,4,debit,2017-03-05 7:07:33
4026,49,842,258,2,credit_card,2017-03-08 15:23:25
4027,51,839,187,1,cash,2017-03-25 7:03:01
4028,84,972,306,2,credit_card,2017-03-16 7:03:13
4029,1,786,474,3,credit_card,2017-03-09 6:24:43
4030,9,764,236,2,debit,2017-03-03 23:43:44
4031,31,985,129,1,debit,2017-03-23 8:18:03
4032,79,727,362,2,credit_card,2017-03-09 1:59:44
4033,94,931,402,3,credit_card,2017-03-28 14:09:10
4034,8,975,264,2,credit_card,2017-03-24 4:18:01
4035,73,896,330,2,debit,2017-03-20 0:27:02
4036,73,740,330,2,debit,2017-03-03 12:39:34
4037,70,798,346,2,credit_card,2017-03-18 3:24:31
4038,93,804,114,1,debit,2017-03-27 16:01:57
4039,80,761,145,1,cash,2017-03-16 18:34:44
4040,32,718,202,2,debit,2017-03-01 3:06:05
4041,78,852,25725,1,cash,2017-03-02 14:31:12
4042,58,802,276,2,cash,2017-03-29 7:37:04
4043,63,767,136,1,credit_card,2017-03-19 8:56:16
4044,53,994,224,2,debit,2017-03-11 2:50:30
4045,57,981,294,2,cash,2017-03-29 2:34:43
4046,15,944,153,1,credit_card,2017-03-05 8:16:30
4047,56,788,117,1,credit_card,2017-03-10 22:30:04
4048,69,968,131,1,credit_card,2017-03-27 11:20:59
4049,95,895,168,1,cash,2017-03-27 1:14:16
4050,40,848,161,1,credit_card,2017-03-16 5:32:11
4051,44,737,144,1,credit_card,2017-03-22 16:53:10
4052,29,739,489,3,cash,2017-03-19 5:18:39
4053,63,768,272,2,cash,2017-03-19 17:14:30
4054,8,938,396,3,credit_card,2017-03-11 12:42:31
4055,89,819,196,1,debit,2017-03-09 14:22:52
4056,8,829,264,2,credit_card,2017-03-21 21:28:52
4057,42,607,704000,2000,credit_card,2017-03-28 4:00:00
4058,81,983,531,3,debit,2017-03-04 13:07:44
4059,35,816,328,2,debit,2017-03-11 18:51:47
4060,100,701,444,4,debit,2017-03-01 7:14:05
4061,84,851,459,3,cash,2017-03-26 5:01:43
4062,49,789,129,1,cash,2017-03-06 20:49:15
4063,73,881,165,1,debit,2017-03-09 15:34:12
4064,11,924,552,3,debit,2017-03-13 20:43:20
4065,72,860,160,1,credit_card,2017-03-11 0:20:51
4066,14,979,116,1,credit_card,2017-03-26 10:23:29
4067,32,983,101,1,credit_card,2017-03-25 1:22:00
4068,28,836,164,1,credit_card,2017-03-22 3:11:26
4069,97,912,324,2,credit_card,2017-03-13 8:56:00
4070,95,915,336,2,credit_card,2017-03-30 14:05:04
4071,57,774,441,3,cash,2017-03-27 18:19:08
4072,46,789,166,1,cash,2017-03-02 8:34:42
4073,34,913,122,1,credit_card,2017-03-02 21:02:04
4074,89,781,196,1,credit_card,2017-03-03 3:28:57
4075,63,884,136,1,credit_card,2017-03-13 20:51:02
4076,62,852,160,1,credit_card,2017-03-15 6:19:22
4077,34,829,122,1,credit_card,2017-03-21 16:00:33
4078,14,965,464,4,debit,2017-03-30 18:37:54
4079,27,818,507,3,debit,2017-03-14 22:27:34
4080,78,946,51450,2,cash,2017-03-20 21:14:00
4081,16,938,468,3,cash,2017-03-05 9:19:00
4082,45,978,142,1,cash,2017-03-01 20:48:51
4083,10,979,296,2,cash,2017-03-23 3:02:42
4084,41,769,236,2,debit,2017-03-11 5:01:39
4085,76,983,310,2,cash,2017-03-25 13:23:35
4086,19,737,326,2,cash,2017-03-06 20:07:28
4087,99,897,390,2,debit,2017-03-22 7:08:00
4088,70,799,346,2,cash,2017-03-29 2:23:42
4089,53,722,112,1,debit,2017-03-27 11:10:07
4090,35,978,164,1,debit,2017-03-20 20:16:36
4091,59,889,356,2,debit,2017-03-04 14:00:53
4092,21,775,426,3,credit_card,2017-03-28 5:01:59
4093,90,889,712,4,cash,2017-03-18 10:48:13
4094,94,854,402,3,cash,2017-03-21 1:55:00
4095,84,976,306,2,cash,2017-03-06 8:30:11
4096,18,934,312,2,cash,2017-03-20 2:46:24
4097,13,784,160,1,debit,2017-03-12 4:46:18
4098,67,837,393,3,debit,2017-03-30 21:20:10
4099,21,817,142,1,credit_card,2017-03-24 5:44:39
4100,59,888,356,2,credit_card,2017-03-23 20:10:51
4101,24,886,280,2,cash,2017-03-07 4:54:43
4102,7,932,224,2,credit_card,2017-03-04 14:00:38
4103,59,871,356,2,debit,2017-03-15 17:02:31
4104,14,899,116,1,credit_card,2017-03-25 18:07:18
4105,11,700,184,1,credit_card,2017-03-22 21:51:34
4106,81,904,177,1,debit,2017-03-20 11:26:29
4107,26,878,176,1,debit,2017-03-20 4:32:18
4108,63,809,272,2,debit,2017-03-24 6:18:59
4109,45,779,142,1,cash,2017-03-07 10:47:04
4110,58,756,552,4,debit,2017-03-14 5:13:40
4111,52,869,292,2,cash,2017-03-30 19:41:36
4112,76,795,620,4,cash,2017-03-25 15:53:35
4113,86,741,260,2,debit,2017-03-18 1:10:22
4114,96,974,306,2,cash,2017-03-11 20:18:35
4115,94,817,670,5,credit_card,2017-03-03 11:00:48
4116,71,741,492,3,debit,2017-03-19 0:18:21
4117,12,917,603,3,debit,2017-03-28 9:42:51
4118,32,841,101,1,cash,2017-03-16 18:53:13
4119,54,959,266,2,debit,2017-03-18 19:14:18
4120,67,935,131,1,cash,2017-03-16 20:38:03
4121,33,890,173,1,debit,2017-03-19 10:00:03
4122,67,775,131,1,cash,2017-03-05 16:59:40
4123,3,738,148,1,debit,2017-03-16 23:31:28
4124,43,956,181,1,debit,2017-03-07 1:54:03
4125,100,937,333,3,cash,2017-03-26 20:03:26
4126,38,851,380,2,cash,2017-03-08 13:11:10
4127,89,935,392,2,cash,2017-03-29 3:56:37
4128,66,988,161,1,cash,2017-03-03 12:50:03
4129,47,837,580,4,cash,2017-03-23 10:40:56
4130,24,893,280,2,credit_card,2017-03-22 16:58:19
4131,67,738,262,2,debit,2017-03-11 23:21:20
4132,49,883,129,1,cash,2017-03-29 2:05:46
4133,76,979,310,2,credit_card,2017-03-08 23:57:47
4134,7,933,336,3,credit_card,2017-03-23 6:57:46
4135,48,741,117,1,cash,2017-03-12 19:42:05
4136,28,870,328,2,cash,2017-03-12 13:40:19
4137,100,888,111,1,credit_card,2017-03-04 18:45:20
4138,65,939,154,1,debit,2017-03-21 17:35:31
4139,66,853,161,1,credit_card,2017-03-04 6:52:59
4140,61,916,316,2,cash,2017-03-19 10:40:39
4141,84,914,459,3,debit,2017-03-29 2:42:00
4142,54,733,1064,8,debit,2017-03-07 17:05:18
4143,84,826,459,3,credit_card,2017-03-25 9:36:00
4144,72,875,320,2,debit,2017-03-18 9:05:21
4145,89,874,588,3,debit,2017-03-03 12:15:45
4146,12,849,201,1,credit_card,2017-03-10 7:45:23
4147,80,847,435,3,credit_card,2017-03-24 15:36:50
4148,46,940,166,1,credit_card,2017-03-07 12:18:46
4149,14,928,116,1,debit,2017-03-03 17:23:40
4150,35,962,164,1,debit,2017-03-01 14:08:02
4151,94,815,402,3,cash,2017-03-29 23:28:50
4152,26,824,176,1,cash,2017-03-10 22:00:49
4153,22,736,146,1,credit_card,2017-03-12 11:16:54
4154,1,863,316,2,cash,2017-03-25 22:25:54
4155,79,725,543,3,debit,2017-03-17 12:32:32
4156,17,984,176,1,cash,2017-03-07 14:54:19
4157,6,762,374,2,cash,2017-03-23 2:02:19
4158,91,768,320,2,credit_card,2017-03-30 15:38:30
4159,19,738,326,2,credit_card,2017-03-10 19:07:32
4160,83,971,387,3,cash,2017-03-28 9:51:38
4161,13,851,160,1,credit_card,2017-03-09 19:18:21
4162,36,925,260,2,cash,2017-03-30 21:31:54
4163,72,763,480,3,debit,2017-03-23 9:28:44
4164,49,921,129,1,cash,2017-03-28 23:26:51
4165,89,783,196,1,credit_card,2017-03-13 3:25:43
4166,98,836,133,1,cash,2017-03-24 10:49:17
4167,32,734,202,2,credit_card,2017-03-01 1:09:59
4168,75,829,128,1,cash,2017-03-24 23:26:25
4169,53,712,224,2,credit_card,2017-03-15 4:06:00
4170,54,791,133,1,cash,2017-03-17 1:19:23
4171,49,964,516,4,credit_card,2017-03-25 15:57:47
4172,81,734,708,4,cash,2017-03-07 15:01:45
4173,68,787,408,3,cash,2017-03-03 1:54:05
4174,53,922,336,3,credit_card,2017-03-30 5:56:44
4175,53,906,224,2,credit_card,2017-03-16 13:21:40
4176,47,953,145,1,credit_card,2017-03-03 16:51:17
4177,70,989,173,1,debit,2017-03-12 10:27:03
4178,58,744,276,2,debit,2017-03-17 7:58:15
4179,94,887,134,1,debit,2017-03-03 3:05:34
4180,80,786,580,4,credit_card,2017-03-17 2:52:47
4181,40,778,483,3,cash,2017-03-04 3:16:03
4182,26,911,176,1,cash,2017-03-05 19:52:16
4183,68,898,136,1,debit,2017-03-28 17:14:33
4184,92,844,90,1,debit,2017-03-26 4:22:39
4185,95,869,168,1,credit_card,2017-03-21 1:17:52
4186,34,821,244,2,debit,2017-03-13 18:28:48
4187,30,801,459,3,debit,2017-03-29 1:15:28
4188,15,818,306,2,cash,2017-03-04 4:34:19
4189,72,769,480,3,cash,2017-03-14 19:25:08
4190,79,935,181,1,debit,2017-03-28 12:14:25
4191,36,793,260,2,debit,2017-03-06 11:23:58
4192,47,970,145,1,debit,2017-03-20 18:29:25
4193,78,787,77175,3,credit_card,2017-03-18 9:25:32
4194,44,939,288,2,credit_card,2017-03-20 3:45:43
4195,31,870,258,2,credit_card,2017-03-13 5:21:28
4196,90,837,356,2,debit,2017-03-27 8:14:54
4197,19,705,489,3,credit_card,2017-03-29 23:15:48
4198,97,767,162,1,credit_card,2017-03-08 10:50:46
4199,2,990,94,1,cash,2017-03-20 5:05:55
4200,23,801,468,3,debit,2017-03-14 3:40:21
4201,44,716,432,3,debit,2017-03-28 13:34:02
4202,3,906,296,2,cash,2017-03-03 0:25:14
4203,70,798,519,3,cash,2017-03-25 5:28:01
4204,96,953,153,1,cash,2017-03-17 9:02:55
4205,100,847,333,3,debit,2017-03-18 11:13:20
4206,96,755,306,2,credit_card,2017-03-21 18:47:28
4207,98,985,399,3,credit_card,2017-03-10 16:02:38
4208,16,832,156,1,cash,2017-03-15 4:30:29
4209,48,934,468,4,cash,2017-03-29 13:19:40
4210,54,877,399,3,cash,2017-03-23 4:37:15
4211,43,717,543,3,credit_card,2017-03-13 19:40:30
4212,77,845,312,2,debit,2017-03-07 14:49:30
4213,26,740,528,3,cash,2017-03-21 13:57:43
4214,49,757,258,2,cash,2017-03-29 22:47:35
4215,52,909,292,2,cash,2017-03-18 7:03:08
4216,80,878,435,3,debit,2017-03-05 3:07:32
4217,53,909,112,1,cash,2017-03-18 19:11:36
4218,44,763,288,2,cash,2017-03-25 7:24:50
4219,65,853,308,2,credit_card,2017-03-17 11:31:51
4220,92,747,90,1,credit_card,2017-03-25 20:16:58
4221,100,980,222,2,debit,2017-03-02 16:42:56
4222,70,967,346,2,cash,2017-03-24 15:36:34
4223,70,886,173,1,credit_card,2017-03-15 19:10:06
4224,55,988,342,2,credit_card,2017-03-09 11:44:51
