"",original_path,id,label,label_str,path
14307,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/9FV3U2CLGN.jpg,9FV3U2CLGN,0,fake,train/fake/9FV3U2CLGN.jpg
27018,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/IUO1856RYP.jpg,IUO1856RYP,0,fake,train/fake/IUO1856RYP.jpg
14227,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/TK8FZW8FQZ.jpg,TK8FZW8FQZ,0,fake,train/fake/TK8FZW8FQZ.jpg
9096,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/SPJWD6M1P6.jpg,SPJWD6M1P6,0,fake,train/fake/SPJWD6M1P6.jpg
27496,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/B9NSWG6H3C.jpg,B9NSWG6H3C,0,fake,train/fake/B9NSWG6H3C.jpg
1123,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/4Q1NFK93YS.jpg,4Q1NFK93YS,0,fake,train/fake/4Q1NFK93YS.jpg
9952,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/CMGS09NWL7.jpg,CMGS09NWL7,0,fake,train/fake/CMGS09NWL7.jpg
46067,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/J8WNBSCDGR.jpg,J8WNBSCDGR,0,fake,train/fake/J8WNBSCDGR.jpg
9265,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/ITXVZDP5I2.jpg,ITXVZDP5I2,0,fake,train/fake/ITXVZDP5I2.jpg
45077,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/44CO81DW7X.jpg,44CO81DW7X,0,fake,train/fake/44CO81DW7X.jpg
16857,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/2R7NVJ9ZVU.jpg,2R7NVJ9ZVU,0,fake,train/fake/2R7NVJ9ZVU.jpg
21952,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/TTAXEYJIOP.jpg,TTAXEYJIOP,0,fake,train/fake/TTAXEYJIOP.jpg
36348,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/PTF2X2G4NF.jpg,PTF2X2G4NF,0,fake,train/fake/PTF2X2G4NF.jpg
49924,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/10KMXQ9DRC.jpg,10KMXQ9DRC,0,fake,train/fake/10KMXQ9DRC.jpg
17074,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/S65T89M7EV.jpg,S65T89M7EV,0,fake,train/fake/S65T89M7EV.jpg
520,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/CCJG6G2A8S.jpg,CCJG6G2A8S,0,fake,train/fake/CCJG6G2A8S.jpg
33212,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/YVY675Q6GW.jpg,YVY675Q6GW,0,fake,train/fake/YVY675Q6GW.jpg
6144,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/OQQB2T4785.jpg,OQQB2T4785,0,fake,train/fake/OQQB2T4785.jpg
43276,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/AF2EUZUGW4.jpg,AF2EUZUGW4,0,fake,train/fake/AF2EUZUGW4.jpg
3995,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/TW6VPXIPA7.jpg,TW6VPXIPA7,0,fake,train/fake/TW6VPXIPA7.jpg
30644,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/6W6X524U23.jpg,6W6X524U23,0,fake,train/fake/6W6X524U23.jpg
3179,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/DT97U52YYT.jpg,DT97U52YYT,0,fake,train/fake/DT97U52YYT.jpg
19924,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/R36LWZRKN9.jpg,R36LWZRKN9,0,fake,train/fake/R36LWZRKN9.jpg
5835,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/W4GG56OIXB.jpg,W4GG56OIXB,0,fake,train/fake/W4GG56OIXB.jpg
43659,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/V1KRN4RKAT.jpg,V1KRN4RKAT,0,fake,train/fake/V1KRN4RKAT.jpg
17876,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/T86KBS6RM9.jpg,T86KBS6RM9,0,fake,train/fake/T86KBS6RM9.jpg
35503,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/DJLOT8JUVU.jpg,DJLOT8JUVU,0,fake,train/fake/DJLOT8JUVU.jpg
13558,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/4LJNJVNJ6E.jpg,4LJNJVNJ6E,0,fake,train/fake/4LJNJVNJ6E.jpg
32759,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/RJ3IWLH4GA.jpg,RJ3IWLH4GA,0,fake,train/fake/RJ3IWLH4GA.jpg
2158,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/XGB9H4MKKF.jpg,XGB9H4MKKF,0,fake,train/fake/XGB9H4MKKF.jpg
35881,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/UV4M4TL6K9.jpg,UV4M4TL6K9,0,fake,train/fake/UV4M4TL6K9.jpg
45764,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/NZFUT0HCLJ.jpg,NZFUT0HCLJ,0,fake,train/fake/NZFUT0HCLJ.jpg
18669,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/RJW3ZHGK3B.jpg,RJW3ZHGK3B,0,fake,train/fake/RJW3ZHGK3B.jpg
49798,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/8I6LTXHHYP.jpg,8I6LTXHHYP,0,fake,train/fake/8I6LTXHHYP.jpg
792,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/5ZJBXW7C3M.jpg,5ZJBXW7C3M,0,fake,train/fake/5ZJBXW7C3M.jpg
47209,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/YH4UJP0HK0.jpg,YH4UJP0HK0,0,fake,train/fake/YH4UJP0HK0.jpg
25500,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/SWSS1QHRER.jpg,SWSS1QHRER,0,fake,train/fake/SWSS1QHRER.jpg
44211,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/YZV9013NXR.jpg,YZV9013NXR,0,fake,train/fake/YZV9013NXR.jpg
35736,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/OD255V6KXB.jpg,OD255V6KXB,0,fake,train/fake/OD255V6KXB.jpg
39085,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/KA59IYBA53.jpg,KA59IYBA53,0,fake,train/fake/KA59IYBA53.jpg
20733,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/ZTJK8ZJ6VB.jpg,ZTJK8ZJ6VB,0,fake,train/fake/ZTJK8ZJ6VB.jpg
43648,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/7MXHMSUNBR.jpg,7MXHMSUNBR,0,fake,train/fake/7MXHMSUNBR.jpg
32952,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/03B31BUXHR.jpg,03B31BUXHR,0,fake,train/fake/03B31BUXHR.jpg
2786,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/MFJSDHVOIR.jpg,MFJSDHVOIR,0,fake,train/fake/MFJSDHVOIR.jpg
26910,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/Z51TO3YJGF.jpg,Z51TO3YJGF,0,fake,train/fake/Z51TO3YJGF.jpg
8500,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/CQ4DTIB9XF.jpg,CQ4DTIB9XF,0,fake,train/fake/CQ4DTIB9XF.jpg
16603,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/R8AR9KDX95.jpg,R8AR9KDX95,0,fake,train/fake/R8AR9KDX95.jpg
23728,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/RSFI04GQO6.jpg,RSFI04GQO6,0,fake,train/fake/RSFI04GQO6.jpg
45395,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/U6HB2DYRG2.jpg,U6HB2DYRG2,0,fake,train/fake/U6HB2DYRG2.jpg
30277,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/X44338CF4S.jpg,X44338CF4S,0,fake,train/fake/X44338CF4S.jpg
12682,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/TJ5TMSV9O5.jpg,TJ5TMSV9O5,0,fake,train/fake/TJ5TMSV9O5.jpg
16514,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/UFW5GUC52W.jpg,UFW5GUC52W,0,fake,train/fake/UFW5GUC52W.jpg
42510,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/74T3ULLMUJ.jpg,74T3ULLMUJ,0,fake,train/fake/74T3ULLMUJ.jpg
4635,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/AOBLTM5IRD.jpg,AOBLTM5IRD,0,fake,train/fake/AOBLTM5IRD.jpg
22673,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/LS6WYQZU3V.jpg,LS6WYQZU3V,0,fake,train/fake/LS6WYQZU3V.jpg
43347,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/7LGYKR6N55.jpg,7LGYKR6N55,0,fake,train/fake/7LGYKR6N55.jpg
6583,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/38OZIERA00.jpg,38OZIERA00,0,fake,train/fake/38OZIERA00.jpg
47867,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/IOHGS9GA4L.jpg,IOHGS9GA4L,0,fake,train/fake/IOHGS9GA4L.jpg
476,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/H1STHASSV1.jpg,H1STHASSV1,0,fake,train/fake/H1STHASSV1.jpg
25395,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/3ZCWDKYGZ3.jpg,3ZCWDKYGZ3,0,fake,train/fake/3ZCWDKYGZ3.jpg
5518,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/URXRUR11CX.jpg,URXRUR11CX,0,fake,train/fake/URXRUR11CX.jpg
8716,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/OVH9ONVJ90.jpg,OVH9ONVJ90,0,fake,train/fake/OVH9ONVJ90.jpg
33227,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/90MKXN0AX6.jpg,90MKXN0AX6,0,fake,train/fake/90MKXN0AX6.jpg
47067,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/S372RS3ZVV.jpg,S372RS3ZVV,0,fake,train/fake/S372RS3ZVV.jpg
17221,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/P5GRCDLQ90.jpg,P5GRCDLQ90,0,fake,train/fake/P5GRCDLQ90.jpg
20967,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/DK8KJ1SYLG.jpg,DK8KJ1SYLG,0,fake,train/fake/DK8KJ1SYLG.jpg
16199,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/QO4M2VXC9I.jpg,QO4M2VXC9I,0,fake,train/fake/QO4M2VXC9I.jpg
2887,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/C1DIZ3ZC62.jpg,C1DIZ3ZC62,0,fake,train/fake/C1DIZ3ZC62.jpg
11765,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/8LCEUP90FR.jpg,8LCEUP90FR,0,fake,train/fake/8LCEUP90FR.jpg
33945,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/QBT5744T4A.jpg,QBT5744T4A,0,fake,train/fake/QBT5744T4A.jpg
15208,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/F4B9GE293B.jpg,F4B9GE293B,0,fake,train/fake/F4B9GE293B.jpg
7586,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/OEL0O58VBT.jpg,OEL0O58VBT,0,fake,train/fake/OEL0O58VBT.jpg
11903,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/OSPKYH02LD.jpg,OSPKYH02LD,0,fake,train/fake/OSPKYH02LD.jpg
10096,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/77QSCWY0M7.jpg,77QSCWY0M7,0,fake,train/fake/77QSCWY0M7.jpg
8247,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/KMYYPP6E83.jpg,KMYYPP6E83,0,fake,train/fake/KMYYPP6E83.jpg
47916,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/88CABP6PCV.jpg,88CABP6PCV,0,fake,train/fake/88CABP6PCV.jpg
30633,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/OQP3VGA13F.jpg,OQP3VGA13F,0,fake,train/fake/OQP3VGA13F.jpg
45954,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/N4E9PG471K.jpg,N4E9PG471K,0,fake,train/fake/N4E9PG471K.jpg
14447,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/2GDWA5WDMM.jpg,2GDWA5WDMM,0,fake,train/fake/2GDWA5WDMM.jpg
13950,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/3ADUPQXXLA.jpg,3ADUPQXXLA,0,fake,train/fake/3ADUPQXXLA.jpg
36876,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/SCGFUCUVY7.jpg,SCGFUCUVY7,0,fake,train/fake/SCGFUCUVY7.jpg
39218,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/3553WK56WE.jpg,3553WK56WE,0,fake,train/fake/3553WK56WE.jpg
6590,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/KEGSC4VONY.jpg,KEGSC4VONY,0,fake,train/fake/KEGSC4VONY.jpg
12508,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/E28QKT68Y1.jpg,E28QKT68Y1,0,fake,train/fake/E28QKT68Y1.jpg
8614,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/8GI0FZG3HV.jpg,8GI0FZG3HV,0,fake,train/fake/8GI0FZG3HV.jpg
38095,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/EE6TB6VKVQ.jpg,EE6TB6VKVQ,0,fake,train/fake/EE6TB6VKVQ.jpg
20461,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/NZ044UBIX7.jpg,NZ044UBIX7,0,fake,train/fake/NZ044UBIX7.jpg
40299,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/NLE12FYUIC.jpg,NLE12FYUIC,0,fake,train/fake/NLE12FYUIC.jpg
3537,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/A4BHGC30U9.jpg,A4BHGC30U9,0,fake,train/fake/A4BHGC30U9.jpg
29947,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/WZPBVA27Q4.jpg,WZPBVA27Q4,0,fake,train/fake/WZPBVA27Q4.jpg
9661,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/8IT6A86NZS.jpg,8IT6A86NZS,0,fake,train/fake/8IT6A86NZS.jpg
28479,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/6L6Z6DVL7Z.jpg,6L6Z6DVL7Z,0,fake,train/fake/6L6Z6DVL7Z.jpg
4865,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/CHRN9SOSFR.jpg,CHRN9SOSFR,0,fake,train/fake/CHRN9SOSFR.jpg
32203,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/HR6A4WSK9B.jpg,HR6A4WSK9B,0,fake,train/fake/HR6A4WSK9B.jpg
20743,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/KW31CWDVQS.jpg,KW31CWDVQS,0,fake,train/fake/KW31CWDVQS.jpg
22109,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/I4LFRWYSRW.jpg,I4LFRWYSRW,0,fake,train/fake/I4LFRWYSRW.jpg
2013,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/987TD56SY9.jpg,987TD56SY9,0,fake,train/fake/987TD56SY9.jpg
20628,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/1N0TMO5VGN.jpg,1N0TMO5VGN,0,fake,train/fake/1N0TMO5VGN.jpg
22501,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/L9CE68HY9G.jpg,L9CE68HY9G,0,fake,train/fake/L9CE68HY9G.jpg
2184,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/EGZIC0C9VF.jpg,EGZIC0C9VF,0,fake,train/fake/EGZIC0C9VF.jpg
47833,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/UX4PXA3F2L.jpg,UX4PXA3F2L,0,fake,train/fake/UX4PXA3F2L.jpg
12880,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/D0CA1XWMAM.jpg,D0CA1XWMAM,0,fake,train/fake/D0CA1XWMAM.jpg
48929,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/OYSDWS5OFL.jpg,OYSDWS5OFL,0,fake,train/fake/OYSDWS5OFL.jpg
9620,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/WKBY6K7DH3.jpg,WKBY6K7DH3,0,fake,train/fake/WKBY6K7DH3.jpg
42286,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/BWJDY17L8Y.jpg,BWJDY17L8Y,0,fake,train/fake/BWJDY17L8Y.jpg
38101,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/EN9HHT2R1P.jpg,EN9HHT2R1P,0,fake,train/fake/EN9HHT2R1P.jpg
14896,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/XSHUGYF9V7.jpg,XSHUGYF9V7,0,fake,train/fake/XSHUGYF9V7.jpg
35117,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/FQS1RV49GF.jpg,FQS1RV49GF,0,fake,train/fake/FQS1RV49GF.jpg
21127,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/J7MCQ9WPYV.jpg,J7MCQ9WPYV,0,fake,train/fake/J7MCQ9WPYV.jpg
21431,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/VDCOIG0IK7.jpg,VDCOIG0IK7,0,fake,train/fake/VDCOIG0IK7.jpg
36781,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/WQHD718LCP.jpg,WQHD718LCP,0,fake,train/fake/WQHD718LCP.jpg
14561,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/4Y4B3CT9JH.jpg,4Y4B3CT9JH,0,fake,train/fake/4Y4B3CT9JH.jpg
43399,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/0RH1DCFO06.jpg,0RH1DCFO06,0,fake,train/fake/0RH1DCFO06.jpg
19768,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/PMQL85Q7LP.jpg,PMQL85Q7LP,0,fake,train/fake/PMQL85Q7LP.jpg
32274,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/AA2WUTVKG9.jpg,AA2WUTVKG9,0,fake,train/fake/AA2WUTVKG9.jpg
25728,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/NQNQR8E2SN.jpg,NQNQR8E2SN,0,fake,train/fake/NQNQR8E2SN.jpg
1169,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/9LEURXDYQK.jpg,9LEURXDYQK,0,fake,train/fake/9LEURXDYQK.jpg
16933,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/8J6CSOZEXZ.jpg,8J6CSOZEXZ,0,fake,train/fake/8J6CSOZEXZ.jpg
25652,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/CBL9MG6U4R.jpg,CBL9MG6U4R,0,fake,train/fake/CBL9MG6U4R.jpg
4665,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/XBJ11LS67O.jpg,XBJ11LS67O,0,fake,train/fake/XBJ11LS67O.jpg
6697,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/GGFKIX7IXT.jpg,GGFKIX7IXT,0,fake,train/fake/GGFKIX7IXT.jpg
34202,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/KIK1LDQ4KE.jpg,KIK1LDQ4KE,0,fake,train/fake/KIK1LDQ4KE.jpg
49053,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/GAWDODK7TX.jpg,GAWDODK7TX,0,fake,train/fake/GAWDODK7TX.jpg
33305,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/YP3LWP4E6M.jpg,YP3LWP4E6M,0,fake,train/fake/YP3LWP4E6M.jpg
32409,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/I0RQDIE392.jpg,I0RQDIE392,0,fake,train/fake/I0RQDIE392.jpg
18866,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/BX5AWD0QJ8.jpg,BX5AWD0QJ8,0,fake,train/fake/BX5AWD0QJ8.jpg
28786,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/XH96JG98JF.jpg,XH96JG98JF,0,fake,train/fake/XH96JG98JF.jpg
11037,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/6HAUEGLZQ3.jpg,6HAUEGLZQ3,0,fake,train/fake/6HAUEGLZQ3.jpg
43739,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/CAXTATNRO9.jpg,CAXTATNRO9,0,fake,train/fake/CAXTATNRO9.jpg
3699,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/V5I5CF1L3J.jpg,V5I5CF1L3J,0,fake,train/fake/V5I5CF1L3J.jpg
20564,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/WWOX8S4E0G.jpg,WWOX8S4E0G,0,fake,train/fake/WWOX8S4E0G.jpg
